id,station,median_temp_c,reading_count,readings,trace_id,captured_at,created_at
3076,EGLC,11.611111,3,"[{""pwsId"": ""ILONDON828"", ""tempF"": 52.9, ""obsTime"": ""2026-03-24T18:56:00Z"", ""windDir"": 156, ""humidity"": 81, ""pressure"": 29.69, ""windGust"": 8.1, ""dewpointF"": 47.2, ""windSpeed"": 5.6}, {""pwsId"": ""ILONDO873"", ""tempF"": 53.4, ""obsTime"": ""2026-03-24T18:58:42Z"", ""windDir"": 292, ""humidity"": 85, ""pressure"": 30.3, ""windGust"": 6.2, ""dewpointF"": 48.9, ""windSpeed"": 6}, {""pwsId"": ""ILONDO636"", ""tempF"": 52.3, ""obsTime"": ""2026-03-24T18:58:49Z"", ""windDir"": 265, ""humidity"": 88, ""pressure"": 29.68, ""windGust"": 17.2, ""dewpointF"": 48.9, ""windSpeed"": 8.1}]",ruth-pws-eglc-20260324-185850708,2026-03-24 18:58:50.708+00,2026-03-24 18:58:50.710367+00
3077,LFPG,14.5,3,"[{""pwsId"": ""IROISS4"", ""tempF"": 58.3, ""obsTime"": ""2026-03-24T18:58:43Z"", ""windDir"": 328, ""humidity"": 58, ""pressure"": 29.63, ""windGust"": 6.9, ""dewpointF"": 43.5, ""windSpeed"": 2.9}, {""pwsId"": ""ITREMB16"", ""tempF"": 57.7, ""obsTime"": ""2026-03-24T18:58:16Z"", ""windDir"": 0, ""humidity"": 53, ""pressure"": 30.19, ""windGust"": 1.6, ""dewpointF"": 40.7, ""windSpeed"": 0.7}, {""pwsId"": ""IMITRY1"", ""tempF"": 58.1, ""obsTime"": ""2026-03-24T18:58:43Z"", ""windDir"": 215, ""humidity"": 62, ""pressure"": 30.14, ""windGust"": 4.9, ""dewpointF"": 45.1, ""windSpeed"": 2}]",ruth-pws-lfpg-20260324-185850861,2026-03-24 18:58:50.861+00,2026-03-24 18:58:50.864226+00
3078,CYYZ,3.6666667,3,"[{""pwsId"": ""IONTARIO1108"", ""tempF"": 37.8, ""obsTime"": ""2026-03-24T18:45:15Z"", ""windDir"": 249, ""humidity"": 53, ""pressure"": 30.37, ""windGust"": 18, ""dewpointF"": 22, ""windSpeed"": 4}, {""pwsId"": ""ITORON111"", ""tempF"": 38.7, ""obsTime"": ""2026-03-24T18:56:00Z"", ""windDir"": 34, ""humidity"": 52, ""pressure"": 30.28, ""windGust"": 4.5, ""dewpointF"": 22.6, ""windSpeed"": 3.4}, {""pwsId"": ""ITORON175"", ""tempF"": 38.6, ""obsTime"": ""2026-03-24T18:58:40Z"", ""windDir"": 293, ""humidity"": 49, ""pressure"": 30.48, ""windGust"": 5.1, ""dewpointF"": 21, ""windSpeed"": 4.6}]",ruth-pws-cyyz-20260324-185851049,2026-03-24 18:58:51.049+00,2026-03-24 18:58:51.052301+00
3079,KSEA,7.888889,2,"[{""pwsId"": ""KWASEATT2476"", ""tempF"": 46.2, ""obsTime"": ""2026-03-24T18:58:00Z"", ""windDir"": 175, ""humidity"": 98, ""pressure"": 29.38, ""windGust"": 3.4, ""dewpointF"": 45.7, ""windSpeed"": 2.2}, {""pwsId"": ""KWASEATT2478"", ""tempF"": 46.2, ""obsTime"": ""2026-03-24T18:58:00Z"", ""windDir"": 24, ""humidity"": 99, ""pressure"": 29.58, ""windGust"": 1.1, ""dewpointF"": 45.9, ""windSpeed"": 0.2}]",ruth-pws-ksea-20260324-185949637,2026-03-24 18:59:49.637+00,2026-03-24 18:59:49.65906+00
3080,KDAL,27.11111,3,"[{""pwsId"": ""KTXDALLA1343"", ""tempF"": 81.3, ""obsTime"": ""2026-03-24T18:50:00Z"", ""windDir"": 227, ""humidity"": 48, ""pressure"": 30.06, ""windGust"": 4.2, ""dewpointF"": 59.7, ""windSpeed"": 1.6}, {""pwsId"": ""KTXDALLA1236"", ""tempF"": 80.8, ""obsTime"": ""2026-03-24T18:59:37Z"", ""windDir"": 282, ""humidity"": 50, ""pressure"": 29.47, ""windGust"": 9.6, ""dewpointF"": 60.4, ""windSpeed"": 6.3}, {""pwsId"": ""KTXDALLA843"", ""tempF"": 80.4, ""obsTime"": ""2026-03-24T18:59:39Z"", ""windDir"": 213, ""humidity"": 53, ""pressure"": 29.48, ""windGust"": 9.2, ""dewpointF"": 61.7, ""windSpeed"": 1.3}]",ruth-pws-kdal-20260324-185949828,2026-03-24 18:59:49.828+00,2026-03-24 18:59:49.831132+00
3081,KORD,8.388889,3,"[{""pwsId"": ""KILROSEM4"", ""tempF"": 46.9, ""obsTime"": ""2026-03-24T18:59:48Z"", ""windDir"": 45, ""humidity"": 49, ""pressure"": 30.35, ""windGust"": 0, ""dewpointF"": 28, ""windSpeed"": 0}, {""pwsId"": ""KILBENSE15"", ""tempF"": 47.5, ""obsTime"": ""2026-03-24T18:57:00Z"", ""windDir"": 217, ""humidity"": 31, ""pressure"": 29.61, ""windGust"": 5.8, ""dewpointF"": 18.4, ""windSpeed"": 3.1}, {""pwsId"": ""KILROSEM2"", ""tempF"": 47.1, ""obsTime"": ""2026-03-24T18:58:46Z"", ""windDir"": 230, ""humidity"": 36, ""pressure"": 30.32, ""windGust"": 9, ""dewpointF"": 21, ""windSpeed"": 3}]",ruth-pws-kord-20260324-185949984,2026-03-24 18:59:49.984+00,2026-03-24 18:59:49.988385+00
3082,KLGA,9.388889,3,"[{""pwsId"": ""KNYNEWYO1974"", ""tempF"": 50.7, ""obsTime"": ""2026-03-24T18:59:34Z"", ""windDir"": 45, ""humidity"": 99, ""pressure"": 30.37, ""windGust"": 3, ""dewpointF"": 49, ""windSpeed"": 3}, {""pwsId"": ""KNYNEWYO1591"", ""tempF"": 48.9, ""obsTime"": ""2026-03-24T18:59:35Z"", ""windDir"": 286, ""humidity"": 40, ""pressure"": 30.29, ""windGust"": 4.5, ""dewpointF"": 25.7, ""windSpeed"": 3.4}, {""pwsId"": ""KNYNEWYO1552"", ""tempF"": 48.2, ""obsTime"": ""2026-03-24T18:57:00Z"", ""windDir"": 149, ""humidity"": 32, ""pressure"": 29.93, ""windGust"": 5.8, ""dewpointF"": 19.7, ""windSpeed"": 4.3}]",ruth-pws-klga-20260324-185950382,2026-03-24 18:59:50.382+00,2026-03-24 18:59:50.384504+00
3083,KMIA,29.61111,3,"[{""pwsId"": ""KFLMIAMI448"", ""tempF"": 85.3, ""obsTime"": ""2026-03-24T18:59:39Z"", ""windDir"": 174, ""humidity"": null, ""pressure"": 29.79, ""windGust"": 0, ""dewpointF"": null, ""windSpeed"": 0}, {""pwsId"": ""KFLMIAMI706"", ""tempF"": 85.3, ""obsTime"": ""2026-03-24T18:59:39Z"", ""windDir"": 70, ""humidity"": 55, ""pressure"": 30.1, ""windGust"": 0, ""dewpointF"": 67.3, ""windSpeed"": 0}, {""pwsId"": ""KFLMIAMI578"", ""tempF"": 87.5, ""obsTime"": ""2026-03-24T18:55:27Z"", ""windDir"": 112, ""humidity"": 51, ""pressure"": 30.07, ""windGust"": 4, ""dewpointF"": 67, ""windSpeed"": 0}]",ruth-pws-kmia-20260324-185950574,2026-03-24 18:59:50.574+00,2026-03-24 18:59:50.576436+00
3084,KATL,20.444445,3,"[{""pwsId"": ""KGAATLAN557"", ""tempF"": 68.8, ""obsTime"": ""2026-03-24T18:55:00Z"", ""windDir"": 124, ""humidity"": 19, ""pressure"": 30.19, ""windGust"": 5.8, ""dewpointF"": 25, ""windSpeed"": 2}, {""pwsId"": ""KGAHAPEV1"", ""tempF"": 68.3, ""obsTime"": ""2026-03-24T18:59:11Z"", ""windDir"": 158, ""humidity"": 23, ""pressure"": 30.3, ""windGust"": 0.7, ""dewpointF"": 29.1, ""windSpeed"": 0}, {""pwsId"": ""KGAATLAN378"", ""tempF"": 72.4, ""obsTime"": ""2026-03-24T18:59:44Z"", ""windDir"": 291, ""humidity"": 24, ""pressure"": 29.31, ""windGust"": 7, ""dewpointF"": 33.6, ""windSpeed"": 5}]",ruth-pws-katl-20260324-185950743,2026-03-24 18:59:50.743+00,2026-03-24 18:59:50.745767+00
3085,EGLC,11.611111,3,"[{""pwsId"": ""ILONDON828"", ""tempF"": 52.9, ""obsTime"": ""2026-03-24T18:57:00Z"", ""windDir"": 213, ""humidity"": 81, ""pressure"": 29.69, ""windGust"": 9.2, ""dewpointF"": 47.2, ""windSpeed"": 3.6}, {""pwsId"": ""ILONDO873"", ""tempF"": 53.4, ""obsTime"": ""2026-03-24T18:59:42Z"", ""windDir"": 292, ""humidity"": 86, ""pressure"": 30.3, ""windGust"": 10.7, ""dewpointF"": 49.2, ""windSpeed"": 8.9}, {""pwsId"": ""ILONDO636"", ""tempF"": 52.3, ""obsTime"": ""2026-03-24T18:59:39Z"", ""windDir"": 210, ""humidity"": 89, ""pressure"": 29.68, ""windGust"": 18.3, ""dewpointF"": 49.3, ""windSpeed"": 14.5}]",ruth-pws-eglc-20260324-185950885,2026-03-24 18:59:50.885+00,2026-03-24 18:59:50.887419+00
3086,LFPG,14.388889,3,"[{""pwsId"": ""IROISS4"", ""tempF"": 58.3, ""obsTime"": ""2026-03-24T18:59:47Z"", ""windDir"": 257, ""humidity"": 58, ""pressure"": 29.63, ""windGust"": 8.1, ""dewpointF"": 43.5, ""windSpeed"": 4.9}, {""pwsId"": ""ITREMB16"", ""tempF"": 57.6, ""obsTime"": ""2026-03-24T18:59:16Z"", ""windDir"": 0, ""humidity"": 53, ""pressure"": 30.19, ""windGust"": 1.6, ""dewpointF"": 40.6, ""windSpeed"": 1.1}, {""pwsId"": ""IMITRY1"", ""tempF"": 57.9, ""obsTime"": ""2026-03-24T18:59:47Z"", ""windDir"": 269, ""humidity"": 61, ""pressure"": 30.14, ""windGust"": 2.5, ""dewpointF"": 44.6, ""windSpeed"": 0.4}]",ruth-pws-lfpg-20260324-185951039,2026-03-24 18:59:51.039+00,2026-03-24 18:59:51.042045+00
3087,CYYZ,3.6666667,3,"[{""pwsId"": ""IONTARIO1108"", ""tempF"": 37.8, ""obsTime"": ""2026-03-24T18:45:15Z"", ""windDir"": 249, ""humidity"": 53, ""pressure"": 30.37, ""windGust"": 18, ""dewpointF"": 22, ""windSpeed"": 4}, {""pwsId"": ""ITORON111"", ""tempF"": 38.7, ""obsTime"": ""2026-03-24T18:58:00Z"", ""windDir"": 53, ""humidity"": 53, ""pressure"": 30.28, ""windGust"": 3.4, ""dewpointF"": 23.1, ""windSpeed"": 2.7}, {""pwsId"": ""ITORON175"", ""tempF"": 38.6, ""obsTime"": ""2026-03-24T18:59:40Z"", ""windDir"": 282, ""humidity"": 48, ""pressure"": 30.48, ""windGust"": 3.5, ""dewpointF"": 20.4, ""windSpeed"": 3.3}]",ruth-pws-cyyz-20260324-185951203,2026-03-24 18:59:51.203+00,2026-03-24 18:59:51.206362+00
3088,KSEA,8,2,"[{""pwsId"": ""KWASEATT2476"", ""tempF"": 46.4, ""obsTime"": ""2026-03-24T18:59:00Z"", ""windDir"": 185, ""humidity"": 98, ""pressure"": 29.38, ""windGust"": 1.1, ""dewpointF"": 45.9, ""windSpeed"": 0.2}, {""pwsId"": ""KWASEATT2478"", ""tempF"": 46.4, ""obsTime"": ""2026-03-24T18:59:00Z"", ""windDir"": 38, ""humidity"": 99, ""pressure"": 29.58, ""windGust"": 2.2, ""dewpointF"": 46.1, ""windSpeed"": 1.3}]",ruth-pws-ksea-20260324-190049656,2026-03-24 19:00:49.656+00,2026-03-24 19:00:49.658417+00
3089,KDAL,27.11111,3,"[{""pwsId"": ""KTXDALLA1343"", ""tempF"": 81.3, ""obsTime"": ""2026-03-24T18:50:00Z"", ""windDir"": 227, ""humidity"": 48, ""pressure"": 30.06, ""windGust"": 4.2, ""dewpointF"": 59.7, ""windSpeed"": 1.6}, {""pwsId"": ""KTXDALLA1236"", ""tempF"": 80.8, ""obsTime"": ""2026-03-24T19:00:41Z"", ""windDir"": 256, ""humidity"": 51, ""pressure"": 29.48, ""windGust"": 8.9, ""dewpointF"": 61, ""windSpeed"": 7.4}, {""pwsId"": ""KTXDALLA843"", ""tempF"": 80.1, ""obsTime"": ""2026-03-24T19:00:43Z"", ""windDir"": 221, ""humidity"": 51, ""pressure"": 29.49, ""windGust"": 11.4, ""dewpointF"": 60.4, ""windSpeed"": 9.2}]",ruth-pws-kdal-20260324-190049847,2026-03-24 19:00:49.847+00,2026-03-24 19:00:49.849665+00
3090,KORD,8.5,3,"[{""pwsId"": ""KILROSEM4"", ""tempF"": 47.1, ""obsTime"": ""2026-03-24T19:00:42Z"", ""windDir"": 45, ""humidity"": 50, ""pressure"": 30.35, ""windGust"": 0, ""dewpointF"": 28, ""windSpeed"": 0}, {""pwsId"": ""KILBENSE15"", ""tempF"": 47.5, ""obsTime"": ""2026-03-24T18:58:00Z"", ""windDir"": 167, ""humidity"": 31, ""pressure"": 29.62, ""windGust"": 6.9, ""dewpointF"": 18.4, ""windSpeed"": 5.4}, {""pwsId"": ""KILROSEM2"", ""tempF"": 47.3, ""obsTime"": ""2026-03-24T18:59:46Z"", ""windDir"": 90, ""humidity"": 36, ""pressure"": 30.32, ""windGust"": 12, ""dewpointF"": 21, ""windSpeed"": 10}]",ruth-pws-kord-20260324-190049994,2026-03-24 19:00:49.994+00,2026-03-24 19:00:49.996604+00
3091,KLGA,9.722222,3,"[{""pwsId"": ""KNYNEWYO1974"", ""tempF"": 50.7, ""obsTime"": ""2026-03-24T19:00:46Z"", ""windDir"": 0, ""humidity"": 99, ""pressure"": 30.37, ""windGust"": 4, ""dewpointF"": 49, ""windSpeed"": 4}, {""pwsId"": ""KNYNEWYO1591"", ""tempF"": 49.5, ""obsTime"": ""2026-03-24T19:00:39Z"", ""windDir"": 242, ""humidity"": 40, ""pressure"": 30.29, ""windGust"": 3.4, ""dewpointF"": 26.1, ""windSpeed"": 2.2}, {""pwsId"": ""KNYNEWYO1552"", ""tempF"": 47.3, ""obsTime"": ""2026-03-24T18:58:00Z"", ""windDir"": 174, ""humidity"": 32, ""pressure"": 29.93, ""windGust"": 2.2, ""dewpointF"": 19, ""windSpeed"": 1.6}]",ruth-pws-klga-20260324-190050165,2026-03-24 19:00:50.165+00,2026-03-24 19:00:50.170401+00
3092,KMIA,29.722221,3,"[{""pwsId"": ""KFLMIAMI448"", ""tempF"": 85.3, ""obsTime"": ""2026-03-24T19:00:37Z"", ""windDir"": 173, ""humidity"": null, ""pressure"": 29.79, ""windGust"": 0, ""dewpointF"": null, ""windSpeed"": 0}, {""pwsId"": ""KFLMIAMI706"", ""tempF"": 85.5, ""obsTime"": ""2026-03-24T19:00:43Z"", ""windDir"": 103, ""humidity"": 56, ""pressure"": 30.09, ""windGust"": 1.1, ""dewpointF"": 68, ""windSpeed"": 0.7}, {""pwsId"": ""KFLMIAMI578"", ""tempF"": 88.1, ""obsTime"": ""2026-03-24T19:00:27Z"", ""windDir"": 233, ""humidity"": 50, ""pressure"": 30.07, ""windGust"": 4, ""dewpointF"": 67, ""windSpeed"": 1}]",ruth-pws-kmia-20260324-190055377,2026-03-24 19:00:55.377+00,2026-03-24 19:00:55.380753+00
3093,KATL,20.38889,3,"[{""pwsId"": ""KGAATLAN557"", ""tempF"": 68.7, ""obsTime"": ""2026-03-24T19:00:00Z"", ""windDir"": 126, ""humidity"": 20, ""pressure"": 30.19, ""windGust"": 5.8, ""dewpointF"": 25.4, ""windSpeed"": 2.1}, {""pwsId"": ""KGAHAPEV1"", ""tempF"": 68.4, ""obsTime"": ""2026-03-24T19:00:11Z"", ""windDir"": 135, ""humidity"": 24, ""pressure"": 30.3, ""windGust"": 0, ""dewpointF"": 30.2, ""windSpeed"": 0}, {""pwsId"": ""KGAATLAN378"", ""tempF"": 72.2, ""obsTime"": ""2026-03-24T19:00:46Z"", ""windDir"": 309, ""humidity"": 25, ""pressure"": 29.31, ""windGust"": 7, ""dewpointF"": 34.4, ""windSpeed"": 5}]",ruth-pws-katl-20260324-190055544,2026-03-24 19:00:55.544+00,2026-03-24 19:00:55.551052+00
3094,EGLC,11.5,3,"[{""pwsId"": ""ILONDON828"", ""tempF"": 52.7, ""obsTime"": ""2026-03-24T18:59:00Z"", ""windDir"": 200, ""humidity"": 82, ""pressure"": 29.68, ""windGust"": 11.4, ""dewpointF"": 47.4, ""windSpeed"": 7.8}, {""pwsId"": ""ILONDO873"", ""tempF"": 53.2, ""obsTime"": ""2026-03-24T19:00:54Z"", ""windDir"": 292, ""humidity"": 86, ""pressure"": 30.3, ""windGust"": 6.7, ""dewpointF"": 49.1, ""windSpeed"": 6.2}, {""pwsId"": ""ILONDO636"", ""tempF"": 52.2, ""obsTime"": ""2026-03-24T19:00:47Z"", ""windDir"": 235, ""humidity"": 89, ""pressure"": 29.68, ""windGust"": 21.7, ""dewpointF"": 49.1, ""windSpeed"": 12.1}]",ruth-pws-eglc-20260324-190100699,2026-03-24 19:01:00.699+00,2026-03-24 19:01:00.709861+00
3095,LFPG,14.388889,3,"[{""pwsId"": ""IROISS4"", ""tempF"": 58.3, ""obsTime"": ""2026-03-24T19:00:51Z"", ""windDir"": 47, ""humidity"": 57, ""pressure"": 29.63, ""windGust"": 8.1, ""dewpointF"": 43.2, ""windSpeed"": 5.4}, {""pwsId"": ""ITREMB16"", ""tempF"": 57.6, ""obsTime"": ""2026-03-24T19:00:16Z"", ""windDir"": 135, ""humidity"": 54, ""pressure"": 30.19, ""windGust"": 0.7, ""dewpointF"": 41.1, ""windSpeed"": 0.4}, {""pwsId"": ""IMITRY1"", ""tempF"": 57.9, ""obsTime"": ""2026-03-24T19:00:51Z"", ""windDir"": 204, ""humidity"": 61, ""pressure"": 30.15, ""windGust"": 7.4, ""dewpointF"": 44.6, ""windSpeed"": 3.6}]",ruth-pws-lfpg-20260324-190100867,2026-03-24 19:01:00.867+00,2026-03-24 19:01:00.870362+00
3096,CYYZ,3.7777777,3,"[{""pwsId"": ""IONTARIO1108"", ""tempF"": 37.7, ""obsTime"": ""2026-03-24T19:00:16Z"", ""windDir"": 264, ""humidity"": 53, ""pressure"": 30.36, ""windGust"": 20, ""dewpointF"": 22, ""windSpeed"": 10}, {""pwsId"": ""ITORON111"", ""tempF"": 38.8, ""obsTime"": ""2026-03-24T18:59:00Z"", ""windDir"": 39, ""humidity"": 51, ""pressure"": 30.28, ""windGust"": 8.1, ""dewpointF"": 22.2, ""windSpeed"": 3.4}, {""pwsId"": ""ITORON175"", ""tempF"": 38.8, ""obsTime"": ""2026-03-24T19:00:52Z"", ""windDir"": 282, ""humidity"": 49, ""pressure"": 30.48, ""windGust"": 2.2, ""dewpointF"": 21.2, ""windSpeed"": 2.2}]",ruth-pws-cyyz-20260324-190101650,2026-03-24 19:01:01.65+00,2026-03-24 19:01:01.6537+00
3097,KSEA,8,2,"[{""pwsId"": ""KWASEATT2476"", ""tempF"": 46.4, ""obsTime"": ""2026-03-24T19:00:00Z"", ""windDir"": 244, ""humidity"": 98, ""pressure"": 29.38, ""windGust"": 1.1, ""dewpointF"": 45.9, ""windSpeed"": 0.4}, {""pwsId"": ""KWASEATT2478"", ""tempF"": 46.4, ""obsTime"": ""2026-03-24T19:01:00Z"", ""windDir"": 129, ""humidity"": 99, ""pressure"": 29.59, ""windGust"": 4.5, ""dewpointF"": 46.1, ""windSpeed"": 2.7}]",ruth-pws-ksea-20260324-190149672,2026-03-24 19:01:49.672+00,2026-03-24 19:01:49.674635+00
3098,KDAL,27,3,"[{""pwsId"": ""KTXDALLA1343"", ""tempF"": 81.3, ""obsTime"": ""2026-03-24T18:50:00Z"", ""windDir"": 227, ""humidity"": 48, ""pressure"": 30.06, ""windGust"": 4.2, ""dewpointF"": 59.7, ""windSpeed"": 1.6}, {""pwsId"": ""KTXDALLA1236"", ""tempF"": 80.6, ""obsTime"": ""2026-03-24T19:01:45Z"", ""windDir"": 310, ""humidity"": 51, ""pressure"": 29.47, ""windGust"": 13, ""dewpointF"": 60.8, ""windSpeed"": 2.7}, {""pwsId"": ""KTXDALLA843"", ""tempF"": 79.7, ""obsTime"": ""2026-03-24T19:01:31Z"", ""windDir"": 215, ""humidity"": 52, ""pressure"": 29.49, ""windGust"": 11.4, ""dewpointF"": 60.6, ""windSpeed"": 2.2}]",ruth-pws-kdal-20260324-190149855,2026-03-24 19:01:49.855+00,2026-03-24 19:01:49.859469+00
3099,KORD,8.5,3,"[{""pwsId"": ""KILROSEM4"", ""tempF"": 47.1, ""obsTime"": ""2026-03-24T19:01:36Z"", ""windDir"": 45, ""humidity"": 52, ""pressure"": 30.35, ""windGust"": 0, ""dewpointF"": 29, ""windSpeed"": 0}, {""pwsId"": ""KILBENSE15"", ""tempF"": 47.3, ""obsTime"": ""2026-03-24T19:00:00Z"", ""windDir"": 202, ""humidity"": 32, ""pressure"": 29.61, ""windGust"": 6.9, ""dewpointF"": 19, ""windSpeed"": 2.5}, {""pwsId"": ""KILROSEM2"", ""tempF"": 47.3, ""obsTime"": ""2026-03-24T19:00:46Z"", ""windDir"": 157, ""humidity"": 35, ""pressure"": 30.31, ""windGust"": 12, ""dewpointF"": 21, ""windSpeed"": 3}]",ruth-pws-kord-20260324-190150004,2026-03-24 19:01:50.004+00,2026-03-24 19:01:50.007734+00
3100,KLGA,10,3,"[{""pwsId"": ""KNYNEWYO1974"", ""tempF"": 50.7, ""obsTime"": ""2026-03-24T19:01:40Z"", ""windDir"": 248, ""humidity"": 99, ""pressure"": 30.37, ""windGust"": 3, ""dewpointF"": 49, ""windSpeed"": 3}, {""pwsId"": ""KNYNEWYO1591"", ""tempF"": 50, ""obsTime"": ""2026-03-24T19:01:43Z"", ""windDir"": 265, ""humidity"": 34, ""pressure"": 30.29, ""windGust"": 2.2, ""dewpointF"": 22.8, ""windSpeed"": 1.3}, {""pwsId"": ""KNYNEWYO1552"", ""tempF"": 48, ""obsTime"": ""2026-03-24T19:00:00Z"", ""windDir"": 217, ""humidity"": 32, ""pressure"": 29.93, ""windGust"": 1.1, ""dewpointF"": 19.6, ""windSpeed"": 0.9}]",ruth-pws-klga-20260324-190155210,2026-03-24 19:01:55.21+00,2026-03-24 19:01:55.215429+00
3101,KMIA,29.722221,3,"[{""pwsId"": ""KFLMIAMI448"", ""tempF"": 85.3, ""obsTime"": ""2026-03-24T19:01:41Z"", ""windDir"": 174, ""humidity"": null, ""pressure"": 29.79, ""windGust"": 0, ""dewpointF"": null, ""windSpeed"": 0}, {""pwsId"": ""KFLMIAMI706"", ""tempF"": 85.5, ""obsTime"": ""2026-03-24T19:01:47Z"", ""windDir"": 69, ""humidity"": 55, ""pressure"": 30.09, ""windGust"": 1.1, ""dewpointF"": 67.5, ""windSpeed"": 0.7}, {""pwsId"": ""KFLMIAMI578"", ""tempF"": 88.1, ""obsTime"": ""2026-03-24T19:00:27Z"", ""windDir"": 233, ""humidity"": 50, ""pressure"": 30.07, ""windGust"": 4, ""dewpointF"": 67, ""windSpeed"": 1}]",ruth-pws-kmia-20260324-190155449,2026-03-24 19:01:55.449+00,2026-03-24 19:01:55.452768+00
3102,KATL,20.38889,3,"[{""pwsId"": ""KGAATLAN557"", ""tempF"": 68.7, ""obsTime"": ""2026-03-24T19:00:00Z"", ""windDir"": 126, ""humidity"": 20, ""pressure"": 30.19, ""windGust"": 5.8, ""dewpointF"": 25.4, ""windSpeed"": 2.1}, {""pwsId"": ""KGAHAPEV1"", ""tempF"": 68.7, ""obsTime"": ""2026-03-24T19:01:11Z"", ""windDir"": 203, ""humidity"": 23, ""pressure"": 30.3, ""windGust"": 1.6, ""dewpointF"": 29.4, ""windSpeed"": 0.2}, {""pwsId"": ""KGAATLAN378"", ""tempF"": 72.1, ""obsTime"": ""2026-03-24T19:01:48Z"", ""windDir"": 320, ""humidity"": 22, ""pressure"": 29.31, ""windGust"": 7, ""dewpointF"": 31.2, ""windSpeed"": 3}]",ruth-pws-katl-20260324-190155603,2026-03-24 19:01:55.603+00,2026-03-24 19:01:55.606183+00
3103,EGLC,11.5,3,"[{""pwsId"": ""ILONDON828"", ""tempF"": 52.7, ""obsTime"": ""2026-03-24T19:00:00Z"", ""windDir"": 245, ""humidity"": 82, ""pressure"": 29.68, ""windGust"": 6.9, ""dewpointF"": 47.4, ""windSpeed"": 4.9}, {""pwsId"": ""ILONDO873"", ""tempF"": 53.2, ""obsTime"": ""2026-03-24T19:01:42Z"", ""windDir"": 315, ""humidity"": 86, ""pressure"": 30.3, ""windGust"": 6.2, ""dewpointF"": 49.1, ""windSpeed"": 6}, {""pwsId"": ""ILONDO636"", ""tempF"": 52.2, ""obsTime"": ""2026-03-24T19:01:38Z"", ""windDir"": 179, ""humidity"": 89, ""pressure"": 29.68, ""windGust"": 21.7, ""dewpointF"": 49.1, ""windSpeed"": 4}]",ruth-pws-eglc-20260324-190155804,2026-03-24 19:01:55.804+00,2026-03-24 19:01:55.806748+00
3104,LFPG,14.388889,3,"[{""pwsId"": ""IROISS4"", ""tempF"": 58.3, ""obsTime"": ""2026-03-24T19:01:47Z"", ""windDir"": 304, ""humidity"": 57, ""pressure"": 29.63, ""windGust"": 8.1, ""dewpointF"": 43.2, ""windSpeed"": 4}, {""pwsId"": ""ITREMB16"", ""tempF"": 57.4, ""obsTime"": ""2026-03-24T19:01:16Z"", ""windDir"": 113, ""humidity"": 54, ""pressure"": 30.19, ""windGust"": 0.7, ""dewpointF"": 40.9, ""windSpeed"": 0.4}, {""pwsId"": ""IMITRY1"", ""tempF"": 57.9, ""obsTime"": ""2026-03-24T19:01:38Z"", ""windDir"": 49, ""humidity"": 61, ""pressure"": 30.14, ""windGust"": 4.9, ""dewpointF"": 44.6, ""windSpeed"": 2.9}]",ruth-pws-lfpg-20260324-190155953,2026-03-24 19:01:55.953+00,2026-03-24 19:01:55.956053+00
3105,CYYZ,3.7777777,3,"[{""pwsId"": ""IONTARIO1108"", ""tempF"": 37.7, ""obsTime"": ""2026-03-24T19:00:16Z"", ""windDir"": 264, ""humidity"": 53, ""pressure"": 30.36, ""windGust"": 20, ""dewpointF"": 22, ""windSpeed"": 10}, {""pwsId"": ""ITORON111"", ""tempF"": 38.8, ""obsTime"": ""2026-03-24T19:00:00Z"", ""windDir"": 348, ""humidity"": 52, ""pressure"": 30.29, ""windGust"": 2.2, ""dewpointF"": 22.7, ""windSpeed"": 1.6}, {""pwsId"": ""ITORON175"", ""tempF"": 38.8, ""obsTime"": ""2026-03-24T19:01:52Z"", ""windDir"": 231, ""humidity"": 48, ""pressure"": 30.48, ""windGust"": 2.4, ""dewpointF"": 20.4, ""windSpeed"": 2.4}]",ruth-pws-cyyz-20260324-190156144,2026-03-24 19:01:56.144+00,2026-03-24 19:01:56.147136+00
3106,KSEA,8,2,"[{""pwsId"": ""KWASEATT2476"", ""tempF"": 46.4, ""obsTime"": ""2026-03-24T19:01:00Z"", ""windDir"": 199, ""humidity"": 98, ""pressure"": 29.38, ""windGust"": 3.4, ""dewpointF"": 45.9, ""windSpeed"": 2.5}, {""pwsId"": ""KWASEATT2478"", ""tempF"": 46.4, ""obsTime"": ""2026-03-24T19:02:00Z"", ""windDir"": 178, ""humidity"": 99, ""pressure"": 29.58, ""windGust"": 2.2, ""dewpointF"": 46.1, ""windSpeed"": 1.8}]",ruth-pws-ksea-20260324-190249679,2026-03-24 19:02:49.679+00,2026-03-24 19:02:49.690184+00
