id,trace_id,service,station,level,category,message,metadata,created_at
1829,ruth-pws-kord-20260324-162550091,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.860), METAR 39.9°F → estimated 42.3°F, bucket 40-41°F → 42-43°F","{""gap"": ""1.16"", ""conf"": ""1.00"", ""ramp"": ""1.39"", ""score"": 0.8599999999999999, ""current"": ""40-41°F"", ""predicted"": ""42-43°F"", ""tEstimated"": ""5.74""}",2026-03-24 16:25:50.095184+00
1830,ruth-pws-kord-20260324-162550091,wendy,KORD,info,guard,"PWS guards blocked: price_out_of_range | estimated 42.3°F, bucket 42-43°F, price 0.01",,2026-03-24 16:25:50.105838+00
1831,ruth-pws-klga-20260324-162550280,wendy,KLGA,debug,signal,"PWS anticipation: STRONG (score=0.710), METAR 39.9°F → estimated 38.8°F, bucket 40-41°F → 38-39°F","{""gap"": ""1.38"", ""conf"": ""1.00"", ""ramp"": ""-5.37"", ""score"": 0.7099999999999997, ""current"": ""40-41°F"", ""predicted"": ""38-39°F"", ""tEstimated"": ""3.75""}",2026-03-24 16:25:50.283629+00
1832,ruth-pws-klga-20260324-162550280,wendy,KLGA,info,signal,"PWS already anticipated 44-45°F, skipping duplicate buy",,2026-03-24 16:25:50.283903+00
1833,ruth-pws-kmia-20260324-162550429,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=0.900), METAR 79.0°F → estimated 83.1°F, bucket 78-79°F → 82-83°F","{""gap"": ""3.23"", ""conf"": ""1.00"", ""ramp"": ""0.00"", ""score"": 0.900015047186297, ""current"": ""78-79°F"", ""predicted"": ""82-83°F"", ""tEstimated"": ""28.36""}",2026-03-24 16:25:50.434044+00
1834,ruth-pws-kmia-20260324-162550429,wendy,KMIA,info,signal,"PWS already anticipated 82-83°F, skipping duplicate buy",,2026-03-24 16:25:50.434323+00
1835,ruth-pws-katl-20260324-162550588,wendy,KATL,info,signal,"PWS already anticipated 64-65°F, skipping duplicate buy",,2026-03-24 16:25:50.591134+00
1836,ruth-pws-katl-20260324-162550588,wendy,KATL,info,signal,"PWS anticipation: STRONG (score=0.928), METAR 60.1°F → estimated 62.5°F, bucket 60-61°F → 62-63°F","{""gap"": ""1.46"", ""conf"": ""1.00"", ""ramp"": ""1.09"", ""score"": 0.9275000000000004, ""current"": ""60-61°F"", ""predicted"": ""62-63°F"", ""tEstimated"": ""16.95""}",2026-03-24 16:25:50.591299+00
1837,ruth-pws-lfpg-20260324-162551053,wendy,LFPG,debug,signal,"PWS anticipation: WEAK (score=-0.275), METAR 18.0°C → estimated 17.2°C, bucket 18°C → 17°C","{""gap"": ""-1.22"", ""conf"": ""0.00"", ""ramp"": ""-2.51"", ""score"": -0.2749999999999998, ""current"": ""18°C"", ""predicted"": ""17°C"", ""tEstimated"": ""17.25""}",2026-03-24 16:25:51.056192+00
1838,ruth-pws-kord-20260324-162650026,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.848), METAR 39.9°F → estimated 42.1°F, bucket 40-41°F → 42-43°F","{""gap"": ""1.21"", ""conf"": ""1.00"", ""ramp"": ""0.88"", ""score"": 0.8483202011894619, ""current"": ""40-41°F"", ""predicted"": ""42-43°F"", ""tEstimated"": ""5.63""}",2026-03-24 16:26:50.037865+00
1839,ruth-pws-kord-20260324-162650026,wendy,KORD,info,guard,"PWS guards blocked: price_out_of_range | estimated 42.1°F, bucket 42-43°F, price 0.01",,2026-03-24 16:26:50.042012+00
1840,ruth-pws-kmia-20260324-162650395,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=1.000), METAR 79.0°F → estimated 83.7°F, bucket 78-79°F → 84-85°F","{""gap"": ""3.23"", ""conf"": ""1.00"", ""ramp"": ""1.18"", ""score"": 1, ""current"": ""78-79°F"", ""predicted"": ""84-85°F"", ""tEstimated"": ""28.72""}",2026-03-24 16:26:50.39833+00
1841,ruth-pws-kmia-20260324-162650395,wendy,KMIA,info,signal,"PWS already anticipated 82-83°F, skipping duplicate buy",,2026-03-24 16:26:50.398558+00
1842,ruth-pws-katl-20260324-162650542,wendy,KATL,info,signal,"PWS anticipation: STRONG (score=0.928), METAR 60.1°F → estimated 62.7°F, bucket 60-61°F → 62-63°F","{""gap"": ""1.46"", ""conf"": ""1.00"", ""ramp"": ""1.36"", ""score"": 0.9275000000000004, ""current"": ""60-61°F"", ""predicted"": ""62-63°F"", ""tEstimated"": ""17.03""}",2026-03-24 16:26:50.545344+00
1843,ruth-pws-katl-20260324-162650542,wendy,KATL,info,signal,"PWS already anticipated 64-65°F, skipping duplicate buy",,2026-03-24 16:26:50.545945+00
1844,ruth-pws-lfpg-20260324-162650933,wendy,LFPG,debug,signal,"PWS anticipation: WEAK (score=-0.275), METAR 18.0°C → estimated 17.4°C, bucket 18°C → 17°C","{""gap"": ""-1.22"", ""conf"": ""0.00"", ""ramp"": ""-2.08"", ""score"": -0.2749999999999998, ""current"": ""18°C"", ""predicted"": ""17°C"", ""tEstimated"": ""17.38""}",2026-03-24 16:26:50.936228+00
1845,ruth-pws-cyyz-20260324-162651139,wendy,CYYZ,info,signal,"PWS anticipation: STRONG (score=0.724), METAR 1.0°C → estimated 1.7°C, bucket 1°C → 2°C","{""gap"": ""1.22"", ""conf"": ""1.00"", ""ramp"": ""0.24"", ""score"": 0.7235919161250853, ""current"": ""1°C"", ""predicted"": ""2°C"", ""tEstimated"": ""1.68""}",2026-03-24 16:26:51.143451+00
1846,ruth-pws-cyyz-20260324-162651139,wendy,CYYZ,info,signal,"PWS already anticipated 4°C, skipping duplicate buy",,2026-03-24 16:26:51.143668+00
1847,ruth-pws-kord-20260324-162749935,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.794), METAR 39.9°F → estimated 42.0°F, bucket 40-41°F → 42-43°F","{""gap"": ""1.27"", ""conf"": ""1.00"", ""ramp"": ""0.55"", ""score"": 0.7941282012756651, ""current"": ""40-41°F"", ""predicted"": ""42-43°F"", ""tEstimated"": ""5.58""}",2026-03-24 16:27:49.9505+00
1848,ruth-pws-kord-20260324-162749935,wendy,KORD,info,guard,"PWS guards blocked: price_out_of_range | estimated 42.0°F, bucket 42-43°F, price 0.01",,2026-03-24 16:27:49.968396+00
1849,ruth-pws-klga-20260324-162750134,wendy,KLGA,info,signal,"PWS anticipation: STRONG (score=0.760), METAR 39.9°F → estimated 41.7°F, bucket 40-41°F → 42-43°F","{""gap"": ""1.60"", ""conf"": ""1.00"", ""ramp"": ""-0.39"", ""score"": 0.7599999999999996, ""current"": ""40-41°F"", ""predicted"": ""42-43°F"", ""tEstimated"": ""5.40""}",2026-03-24 16:27:50.139451+00
1850,ruth-pws-klga-20260324-162750134,wendy,KLGA,info,signal,"PWS already anticipated 44-45°F, skipping duplicate buy",,2026-03-24 16:27:50.147439+00
1851,ruth-pws-kmia-20260324-162750293,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=1.000), METAR 79.0°F → estimated 84.2°F, bucket 78-79°F → 84-85°F","{""gap"": ""3.23"", ""conf"": ""1.00"", ""ramp"": ""2.18"", ""score"": 1, ""current"": ""78-79°F"", ""predicted"": ""84-85°F"", ""tEstimated"": ""29.02""}",2026-03-24 16:27:50.299092+00
1852,ruth-pws-kmia-20260324-162750293,wendy,KMIA,info,signal,"PWS already anticipated 82-83°F, skipping duplicate buy",,2026-03-24 16:27:50.299744+00
1853,ruth-pws-katl-20260324-162750443,wendy,KATL,info,signal,"PWS anticipation: STRONG (score=0.928), METAR 60.1°F → estimated 62.7°F, bucket 60-61°F → 62-63°F","{""gap"": ""1.46"", ""conf"": ""1.00"", ""ramp"": ""1.52"", ""score"": 0.9275000000000004, ""current"": ""60-61°F"", ""predicted"": ""62-63°F"", ""tEstimated"": ""17.07""}",2026-03-24 16:27:50.447251+00
1854,ruth-pws-katl-20260324-162750443,wendy,KATL,info,signal,"PWS already anticipated 64-65°F, skipping duplicate buy",,2026-03-24 16:27:50.447522+00
1855,ruth-pws-lfpg-20260324-162750839,wendy,LFPG,debug,signal,"PWS anticipation: WEAK (score=-0.275), METAR 18.0°C → estimated 17.4°C, bucket 18°C → 17°C","{""gap"": ""-1.22"", ""conf"": ""0.00"", ""ramp"": ""-1.88"", ""score"": -0.2749999999999998, ""current"": ""18°C"", ""predicted"": ""17°C"", ""tEstimated"": ""17.44""}",2026-03-24 16:27:50.842971+00
1856,ruth-pws-cyyz-20260324-162751005,wendy,CYYZ,info,signal,"PWS already anticipated 4°C, skipping duplicate buy",,2026-03-24 16:27:51.00899+00
1857,ruth-pws-cyyz-20260324-162751005,wendy,CYYZ,info,signal,"PWS anticipation: STRONG (score=0.791), METAR 1.0°C → estimated 1.8°C, bucket 1°C → 2°C","{""gap"": ""1.28"", ""conf"": ""1.00"", ""ramp"": ""0.52"", ""score"": 0.7906281549919973, ""current"": ""1°C"", ""predicted"": ""2°C"", ""tEstimated"": ""1.79""}",2026-03-24 16:27:51.009224+00
1858,ruth-pws-kord-20260324-162850106,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.856), METAR 39.9°F → estimated 42.3°F, bucket 40-41°F → 42-43°F","{""gap"": ""1.38"", ""conf"": ""1.00"", ""ramp"": ""0.73"", ""score"": 0.8555232390870132, ""current"": ""40-41°F"", ""predicted"": ""42-43°F"", ""tEstimated"": ""5.72""}",2026-03-24 16:28:50.119401+00
1859,ruth-pws-kord-20260324-162850106,wendy,KORD,info,guard,"PWS guards blocked: price_out_of_range | estimated 42.3°F, bucket 42-43°F, price 0.01",,2026-03-24 16:28:50.120711+00
1860,ruth-pws-klga-20260324-162850272,wendy,KLGA,info,signal,"PWS anticipation: STRONG (score=0.710), METAR 39.9°F → estimated 41.6°F, bucket 40-41°F → 42-43°F","{""gap"": ""1.38"", ""conf"": ""1.00"", ""ramp"": ""-0.03"", ""score"": 0.7099999999999997, ""current"": ""40-41°F"", ""predicted"": ""42-43°F"", ""tEstimated"": ""5.36""}",2026-03-24 16:28:50.275381+00
1861,ruth-pws-klga-20260324-162850272,wendy,KLGA,info,signal,"PWS already anticipated 44-45°F, skipping duplicate buy",,2026-03-24 16:28:50.275552+00
1862,ruth-pws-kmia-20260324-162850488,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=1.000), METAR 79.0°F → estimated 84.7°F, bucket 78-79°F → 84-85°F","{""gap"": ""3.23"", ""conf"": ""1.00"", ""ramp"": ""3.00"", ""score"": 1, ""current"": ""78-79°F"", ""predicted"": ""84-85°F"", ""tEstimated"": ""29.26""}",2026-03-24 16:28:50.491791+00
1863,ruth-pws-kmia-20260324-162850488,wendy,KMIA,info,signal,"PWS already anticipated 82-83°F, skipping duplicate buy",,2026-03-24 16:28:50.491856+00
1864,ruth-pws-katl-20260324-162850640,wendy,KATL,info,signal,"PWS anticipation: STRONG (score=0.940), METAR 60.1°F → estimated 62.9°F, bucket 60-61°F → 62-63°F","{""gap"": ""1.51"", ""conf"": ""1.00"", ""ramp"": ""1.70"", ""score"": 0.94, ""current"": ""60-61°F"", ""predicted"": ""62-63°F"", ""tEstimated"": ""17.17""}",2026-03-24 16:28:50.643995+00
1865,ruth-pws-katl-20260324-162850640,wendy,KATL,info,signal,"PWS already anticipated 64-65°F, skipping duplicate buy",,2026-03-24 16:28:50.644611+00
1866,ruth-pws-cyyz-20260324-162851294,wendy,CYYZ,info,signal,"PWS already anticipated 4°C, skipping duplicate buy",,2026-03-24 16:28:51.297559+00
1867,ruth-pws-cyyz-20260324-162851294,wendy,CYYZ,info,signal,"PWS anticipation: STRONG (score=0.912), METAR 1.0°C → estimated 2.2°C, bucket 1°C → 2°C","{""gap"": ""1.39"", ""conf"": ""1.00"", ""ramp"": ""1.85"", ""score"": 0.9124999999999996, ""current"": ""1°C"", ""predicted"": ""2°C"", ""tEstimated"": ""2.25""}",2026-03-24 16:28:51.297894+00
1868,ruth-pws-kord-20260324-162950073,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.898), METAR 39.9°F → estimated 42.4°F, bucket 40-41°F → 42-43°F","{""gap"": ""1.38"", ""conf"": ""1.00"", ""ramp"": ""0.94"", ""score"": 0.8979345359183777, ""current"": ""40-41°F"", ""predicted"": ""42-43°F"", ""tEstimated"": ""5.78""}",2026-03-24 16:29:50.09277+00
1869,ruth-pws-kord-20260324-162950073,wendy,KORD,info,guard,"PWS guards blocked: price_out_of_range | estimated 42.4°F, bucket 42-43°F, price 0.01",,2026-03-24 16:29:50.096219+00
1870,ruth-pws-kmia-20260324-162950467,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=1.000), METAR 79.0°F → estimated 85.0°F, bucket 78-79°F → 84-85°F","{""gap"": ""3.23"", ""conf"": ""1.00"", ""ramp"": ""3.64"", ""score"": 1, ""current"": ""78-79°F"", ""predicted"": ""84-85°F"", ""tEstimated"": ""29.45""}",2026-03-24 16:29:50.471148+00
1871,ruth-pws-kmia-20260324-162950467,wendy,KMIA,info,signal,"PWS already anticipated 82-83°F, skipping duplicate buy",,2026-03-24 16:29:50.471355+00
1872,ruth-pws-katl-20260324-162950646,wendy,KATL,info,signal,"PWS anticipation: STRONG (score=0.965), METAR 60.1°F → estimated 63.2°F, bucket 60-61°F → 62-63°F","{""gap"": ""1.62"", ""conf"": ""1.00"", ""ramp"": ""2.03"", ""score"": 0.9649999999999999, ""current"": ""60-61°F"", ""predicted"": ""62-63°F"", ""tEstimated"": ""17.34""}",2026-03-24 16:29:50.649463+00
1873,ruth-pws-katl-20260324-162950646,wendy,KATL,info,signal,"PWS already anticipated 64-65°F, skipping duplicate buy",,2026-03-24 16:29:50.650234+00
1874,ruth-pws-cyyz-20260324-162951223,wendy,CYYZ,info,signal,"PWS already anticipated 4°C, skipping duplicate buy",,2026-03-24 16:29:51.226728+00
1875,ruth-pws-cyyz-20260324-162951223,wendy,CYYZ,info,signal,"PWS anticipation: STRONG (score=0.963), METAR 1.0°C → estimated 2.8°C, bucket 1°C → 3°C","{""gap"": ""1.61"", ""conf"": ""1.00"", ""ramp"": ""3.43"", ""score"": 0.9625000000000004, ""current"": ""1°C"", ""predicted"": ""3°C"", ""tEstimated"": ""2.83""}",2026-03-24 16:29:51.226832+00
